video_id,label,split1,split2,split3
Cocktail_Pouring_pour_u_nm_np2_ri_med_0.avi,pour_test,1,1,1
Cuba_Libre_-_Just_do_it_with_Drinkadrink_com_pour_u_nm_np1_fr_goo_0.avi,pour_test,2,1,1
Drink_#18_-_Apple_martini_pour_u_nm_np1_fr_goo_0.avi,pour_test,1,0,1
Drink_#18_-_Apple_martini_pour_u_nm_np1_fr_goo_1.avi,pour_test,1,2,1
Drink_#18_-_Apple_martini_pour_u_nm_np1_fr_goo_2.avi,pour_test,1,2,1
Flaming_B52_Shot_Drink_pour_u_nm_np1_fr_med_0.avi,pour_test,2,1,1
Flaming_B52_Shot_Drink_pour_u_nm_np1_fr_med_1.avi,pour_test,2,1,1
Flaming_B52_Shot_Drink_pour_u_nm_np1_fr_med_2.avi,pour_test,2,1,1
Gaiwan_tea_ceremony_pour_u_cm_np1_fr_med_0.avi,pour_test,1,1,1
Gaiwan_tea_ceremony_pour_u_cm_np1_fr_med_1.avi,pour_test,0,1,1
Gaiwan_tea_ceremony_pour_u_cm_np1_fr_med_2.avi,pour_test,1,1,1
Highball_Cocktail_Drink_Recipe_pour_u_nm_np1_fr_med_0.avi,pour_test,0,1,1
How_To_Pour_Ice_Tea_pour_u_nm_np1_fr_med_0.avi,pour_test,1,1,2
How_To_Pour_Ice_Tea_pour_u_nm_np1_fr_med_1.avi,pour_test,1,1,2
How_To_Pour_Ice_Tea_pour_u_nm_np1_fr_med_2.avi,pour_test,1,0,2
How_To_Pour_a_Franziskaner_pour_u_cm_np1_fr_med_0.avi,pour_test,1,2,2
How_To_Pour_a_Franziskaner_pour_u_cm_np1_fr_med_1.avi,pour_test,1,2,2
How_to_Build_a_Cocktail_pour_u_nm_np1_fr_med_0.avi,pour_test,1,2,1
How_to_Build_a_Cocktail_pour_u_nm_np1_fr_med_1.avi,pour_test,0,2,1
How_to_Build_a_Cocktail_pour_u_nm_np1_fr_med_2.avi,pour_test,1,2,1
How_to_pour_beer__eh__pour_u_nm_np1_fr_goo_0.avi,pour_test,0,1,1
How_to_pour_beer_pour_u_nm_np1_fr_goo_0.avi,pour_test,1,1,1
How_to_pour_wine_Bar_Basics_5_Bartending_tips_-_Rockstar_Bartender_pour_u_nm_np1_fr_med_0.avi,pour_test,1,2,1
Intro_to_Bartending_-_Lesson_2-Highball_Drinks_pour_u_nm_np1_ri_med_0.avi,pour_test,1,1,2
Intro_to_Bartending_-_Lesson_2-Highball_Drinks_pour_u_nm_np1_ri_med_1.avi,pour_test,1,1,2
Intro_to_Bartending_-_Lesson_2-Highball_Drinks_pour_u_nm_np1_ri_med_2.avi,pour_test,1,1,2
KOREAN_TEA_CEREMONY_-_Simple_Demo_pour_u_nm_np1_fr_med_0.avi,pour_test,2,1,1
KOREAN_TEA_CEREMONY_-_Simple_Demo_pour_u_nm_np1_fr_med_1.avi,pour_test,2,1,1
KOREAN_TEA_CEREMONY_-_Simple_Demo_pour_u_nm_np1_fr_med_2.avi,pour_test,2,1,1
Kamikaze_Martini_Coctail_pour_u_nm_np1_fr_med_0.avi,pour_test,1,1,0
Kamikaze_Martini_Coctail_pour_u_nm_np1_fr_med_1.avi,pour_test,1,1,2
Kamikaze_Martini_Coctail_pour_u_nm_np1_fr_med_2.avi,pour_test,1,1,2
Katie_teaching_how_to_pour_wine_pour_u_cm_np1_fr_med_0.avi,pour_test,1,1,1
Mixing_Popular_Rum_Drinks_-_Making_a_Flaming_Zombie_Cocktail_pour_u_nm_np1_fr_goo_0.avi,pour_test,1,2,1
Mixing_Popular_Rum_Drinks_-_Making_a_Flaming_Zombie_Cocktail_pour_u_nm_np1_fr_goo_1.avi,pour_test,1,2,1
Mixing_Popular_Rum_Drinks_-_Making_a_Flaming_Zombie_Cocktail_pour_u_nm_np1_fr_goo_2.avi,pour_test,1,0,1
My_First_Hefeweizen_pour_u_nm_np1_ri_med_0.avi,pour_test,2,1,1
My_First_Hefeweizen_pour_u_nm_np1_ri_med_1.avi,pour_test,2,1,1
My_First_Hefeweizen_pour_u_nm_np1_ri_med_2.avi,pour_test,2,1,1
New_Orleans__best_cocktails-_Hot_Buttered_Rum_pour_u_nm_np1_fr_med_0.avi,pour_test,1,1,2
New_Orleans__best_cocktails-_Hot_Buttered_Rum_pour_u_nm_np1_fr_med_1.avi,pour_test,1,1,2
New_Orleans__best_cocktails-_Hot_Buttered_Rum_pour_u_nm_np1_fr_med_2.avi,pour_test,1,0,2
Pomegranate_Martini_Cocktail_Recipes_pour_u_cm_np1_fr_med_0.avi,pour_test,2,1,1
Pomegranate_Martini_Cocktail_Recipes_pour_u_cm_np1_fr_med_1.avi,pour_test,2,0,1
Pomegranate_Martini_Cocktail_Recipes_pour_u_cm_np1_fr_med_2.avi,pour_test,2,1,1
Riedel_-_How_to_Pour_a_Glass_of_Wine_pour_u_nm_np1_fr_goo_0.avi,pour_test,2,1,1
Robin_and_the_magical_tea_pour_pour_u_cm_np1_fr_goo_0.avi,pour_test,2,1,1
Rum_Mixed_Drinks-_Part_4_-_How_to_Make_the_Cuba_Libre_Mixed_Drink_pour_u_nm_np1_fr_goo_0.avi,pour_test,1,1,2
Rum_Mixed_Drinks-_Part_4_-_How_to_Make_the_Cuba_Libre_Mixed_Drink_pour_u_nm_np1_fr_goo_1.avi,pour_test,1,1,2
Rum_Mixed_Drinks-_Part_4_-_How_to_Make_the_Cuba_Libre_Mixed_Drink_pour_u_nm_np1_fr_goo_2.avi,pour_test,1,1,2
Spectacular_tea_pouring_pour_u_cm_np1_ri_med_0.avi,pour_test,1,2,1
Spectacular_tea_pouring_pour_u_cm_np1_ri_med_1.avi,pour_test,1,2,1
Spectacular_tea_pouring_pour_u_cm_np1_ri_med_2.avi,pour_test,1,2,1
Spirit_Pouring_pour_u_nm_np1_fr_goo_0.avi,pour_test,1,1,2
Spirit_Pouring_pour_u_nm_np1_fr_goo_1.avi,pour_test,1,1,2
Spirit_Pouring_pour_u_nm_np1_fr_goo_2.avi,pour_test,1,1,0
Tea_in_Wudang_pour_u_nm_np1_fr_med_0.avi,pour_test,2,1,1
Tea_in_Wudang_pour_u_nm_np1_fr_med_1.avi,pour_test,2,1,1
Tea_in_Wudang_pour_u_nm_np1_fr_med_2.avi,pour_test,2,1,1
Tequila_Sunrise_pour_u_cm_np1_le_med_0.avi,pour_test,1,1,1
Tequila_Sunrise_pour_u_cm_np1_le_med_1.avi,pour_test,1,1,1
The_Pomegranate_Martini_pour_u_cm_np1_fr_med_1.avi,pour_test,2,0,1
The_Pomegranate_Martini_pour_u_nm_np1_fr_med_0.avi,pour_test,2,1,1
Traditional_Chinese_Tea_Ceremony_(Chinese)_pour_u_cm_np1_fr_med_0.avi,pour_test,1,2,2
Traditional_Chinese_Tea_Ceremony_(Chinese)_pour_u_cm_np1_fr_med_1.avi,pour_test,1,2,2
Traditional_Chinese_Tea_Ceremony_(Chinese)_pour_u_cm_np1_fr_med_2.avi,pour_test,1,2,2
Traditional_chinese_tea_ceremony_pour_u_cm_np1_fr_goo_0.avi,pour_test,1,1,1
Traditional_chinese_tea_ceremony_pour_u_cm_np1_fr_goo_1.avi,pour_test,1,1,1
Traditional_chinese_tea_ceremony_pour_u_cm_np1_fr_goo_2.avi,pour_test,1,1,1
Video_Bartending_Guide_-_Kamikaze_Shot_Recipe_-_Vodka_Shots_pour_u_nm_np1_fr_med_0.avi,pour_test,1,2,1
Video_Bartending_Guide_-_Kamikaze_Shot_Recipe_-_Vodka_Shots_pour_u_nm_np1_fr_med_1.avi,pour_test,1,2,1
_Art_of_the_Drink__Flaming_Zombie_pour_u_nm_np2_fr_med_0.avi,pour_test,1,1,2
_Art_of_the_Drink__Flaming_Zombie_pour_u_nm_np2_fr_med_1.avi,pour_test,1,1,0
crazy_german_guy_shows_how_do_they_pour_a_wheat_beer_pour_u_cm_np1_fr_goo_0.avi,pour_test,1,1,2
crazy_german_guy_shows_how_do_they_pour_a_wheat_beer_pour_u_cm_np1_fr_goo_1.avi,pour_test,1,1,2
crazy_german_guy_shows_how_do_they_pour_a_wheat_beer_pour_u_cm_np1_fr_goo_2.avi,pour_test,1,1,2
prelinger_LetsPlay1949_pour_u_nm_np1_fr_goo_15.avi,pour_test,1,2,1
100_pullups_pullup_f_nm_np1_fr_med_1.avi,pullup_test,1,2,1
100_pullups_pullup_f_nm_np1_fr_med_2.avi,pullup_test,1,2,1
100_pullups_pullup_u_nm_np1_fr_med_0.avi,pullup_test,1,2,1
10_Pull_Ups_pullup_f_nm_np1_fr_goo_0.avi,pullup_test,1,1,2
10_Pull_Ups_pullup_f_nm_np1_fr_goo_1.avi,pullup_test,1,1,2
10_Pull_Ups_pullup_f_nm_np1_fr_goo_2.avi,pullup_test,1,1,2
12_Pull-ups_by_female_athlete_pullup_f_cm_np1_ba_med_0.avi,pullup_test,1,1,2
12_Pull-ups_by_female_athlete_pullup_f_cm_np1_ba_med_1.avi,pullup_test,1,1,2
12_Pull-ups_by_female_athlete_pullup_f_cm_np1_ba_med_2.avi,pullup_test,1,1,2
20_Marine_Corps_Pull_Ups_-_JimmyDShea_pullup_f_cm_np1_ba_bad_3.avi,pullup_test,2,1,1
20_Marine_Corps_Pull_Ups_-_JimmyDShea_pullup_f_cm_np1_ba_bad_4.avi,pullup_test,2,1,1
20_Marine_Corps_Pull_Ups_-_JimmyDShea_pullup_f_cm_np1_ba_bad_5.avi,pullup_test,0,1,1
20_Marine_Corps_Pull_Ups_-_JimmyDShea_pullup_u_cm_np1_ba_bad_0.avi,pullup_test,2,1,1
20_Marine_Corps_Pull_Ups_-_JimmyDShea_pullup_u_cm_np1_ba_bad_1.avi,pullup_test,2,1,1
20_Marine_Corps_Pull_Ups_-_JimmyDShea_pullup_u_cm_np1_ba_bad_2.avi,pullup_test,2,1,1
20_Pull_ups_at_160_15_1_2_inch_biceps_(_wide_grip_)_pullup_u_cm_np1_ba_med_0.avi,pullup_test,1,1,1
20_Pull_ups_at_160_15_1_2_inch_biceps_(_wide_grip_)_pullup_u_cm_np1_ba_med_1.avi,pullup_test,1,1,1
20_Pull_ups_at_160_15_1_2_inch_biceps_(_wide_grip_)_pullup_u_cm_np1_ba_med_2.avi,pullup_test,1,1,1
20_good_form_pullups_pullup_f_nm_np1_ri_goo_0.avi,pullup_test,1,1,1
20_good_form_pullups_pullup_f_nm_np1_ri_goo_1.avi,pullup_test,1,1,1
20_good_form_pullups_pullup_f_nm_np1_ri_goo_2.avi,pullup_test,1,1,1
22_Pull-ups_with_Speed_and_Perfect_Form_pullup_f_cm_np1_ba_med_0.avi,pullup_test,1,2,1
22_Pull-ups_with_Speed_and_Perfect_Form_pullup_f_cm_np1_ba_med_1.avi,pullup_test,1,2,1
22_Pull-ups_with_Speed_and_Perfect_Form_pullup_f_cm_np1_ba_med_2.avi,pullup_test,1,2,1
30_(dead-hang)_pull-ups_pullup_u_cm_np1_ba_med_0.avi,pullup_test,2,1,1
30_(dead-hang)_pull-ups_pullup_u_cm_np1_ba_med_1.avi,pullup_test,2,1,1
30_(dead-hang)_pull-ups_pullup_u_cm_np1_ba_med_2.avi,pullup_test,2,1,1
32_Pull-ups_at_193IBS_pullup_f_cm_np1_ba_med_0.avi,pullup_test,2,1,1
32_Pull-ups_at_193IBS_pullup_f_cm_np1_ba_med_1.avi,pullup_test,2,1,1
32_Pull-ups_at_193IBS_pullup_f_cm_np1_ba_med_2.avi,pullup_test,2,1,1
35_pull_ups_pullup_f_nm_np1_fr_goo_0.avi,pullup_test,2,1,1
35_pull_ups_pullup_f_nm_np1_fr_goo_1.avi,pullup_test,2,1,1
35_pull_ups_pullup_f_nm_np1_fr_goo_2.avi,pullup_test,2,1,1
46_Pull_ups_pullup_f_cm_np1_fr_bad_0.avi,pullup_test,1,2,1
46_Pull_ups_pullup_f_cm_np1_fr_bad_1.avi,pullup_test,1,2,1
46_Pull_ups_pullup_f_cm_np1_fr_bad_2.avi,pullup_test,1,2,1
50_pull_ups_made_in_germany_pullup_f_nm_np1_le_med_0.avi,pullup_test,1,0,1
50_pull_ups_made_in_germany_pullup_f_nm_np1_le_med_1.avi,pullup_test,0,0,1
50_pull_ups_made_in_germany_pullup_f_nm_np1_le_med_2.avi,pullup_test,1,2,1
A_HOT_Marine_Doing_Chinups_pullup_u_cm_np1_le_med_0.avi,pullup_test,1,1,2
A_HOT_Marine_Doing_Chinups_pullup_u_cm_np1_le_med_1.avi,pullup_test,1,1,2
A_HOT_Marine_Doing_Chinups_pullup_u_cm_np1_le_med_2.avi,pullup_test,1,1,2
Arnold_Schwarzenegger_pull_ups_pullup_u_cm_np1_fr_bad_0.avi,pullup_test,1,1,2
Arnold_Schwarzenegger_pull_ups_pullup_u_cm_np1_fr_bad_1.avi,pullup_test,1,1,2
Arnold_Schwarzenegger_pull_ups_pullup_u_cm_np1_fr_bad_2.avi,pullup_test,1,1,2
Basic_Exercise_Plans_-_How_to_Do_a_Pull-Up_pullup_f_cm_np1_le_goo_0.avi,pullup_test,0,1,1
Basic_Exercise_Plans_-_How_to_Do_a_Pull-Up_pullup_f_cm_np1_le_goo_1.avi,pullup_test,1,1,1
Eight_wide_grip_pull-ups_pullup_u_cm_np1_ba_med_0.avi,pullup_test,1,1,1
Eight_wide_grip_pull-ups_pullup_u_cm_np1_ba_med_1.avi,pullup_test,1,1,1
Eight_wide_grip_pull-ups_pullup_u_cm_np1_ba_med_2.avi,pullup_test,1,1,1
FREESTYLIN_ON_THE_PULL-BAR_pullup_u_cm_np1_fr_med_0.avi,pullup_test,2,1,1
FREESTYLIN_ON_THE_PULL-BAR_pullup_u_cm_np1_fr_med_1.avi,pullup_test,2,1,1
FREESTYLIN_ON_THE_PULL-BAR_pullup_u_cm_np1_le_med_2.avi,pullup_test,2,1,1
Girl_does_12_pull-ups_pullup_u_cm_np1_ba_med_0.avi,pullup_test,1,2,1
Girl_does_12_pull-ups_pullup_u_cm_np1_ba_med_1.avi,pullup_test,1,2,1
Girl_does_12_pull-ups_pullup_u_cm_np1_ba_med_2.avi,pullup_test,1,2,1
How_to_do_pull-ups_Chin_ups_pullup_u_cm_np1_fr_bad_0.avi,pullup_test,1,1,1
How_to_do_pull-ups_Chin_ups_pullup_u_cm_np1_fr_bad_1.avi,pullup_test,1,1,0
How_to_do_pull-ups_Chin_ups_pullup_u_cm_np1_fr_bad_2.avi,pullup_test,1,0,1
Konstantinovs_55_pullups_pullup_u_cm_np1_ri_med_0.avi,pullup_test,1,1,2
Konstantinovs_55_pullups_pullup_u_cm_np1_ri_med_1.avi,pullup_test,1,1,2
Konstantinovs_55_pullups_pullup_u_cm_np1_ri_med_2.avi,pullup_test,1,1,2
Metaphysics_Pull_up_specialist_pullup_u_cm_np1_ba_med_0.avi,pullup_test,1,2,1
Metaphysics_Pull_up_specialist_pullup_u_cm_np1_ba_med_1.avi,pullup_test,1,2,1
Metaphysics_Pull_up_specialist_pullup_u_cm_np1_ba_med_2.avi,pullup_test,1,2,1
Metaphysics_Pull_up_specialist_pullup_u_cm_np1_fr_med_3.avi,pullup_test,1,2,1
Metaphysics_Pull_up_specialist_pullup_u_cm_np1_fr_med_4.avi,pullup_test,1,2,1
Metaphysics_Pull_up_specialist_pullup_u_cm_np1_fr_med_5.avi,pullup_test,1,2,1
Perfect_Pull_Up_-_How_To_Do_Pull_Ups_pullup_u_cm_np1_fr_goo_0.avi,pullup_test,1,1,2
Perfect_Pull_Up_-_How_To_Do_Pull_Ups_pullup_u_cm_np1_fr_goo_1.avi,pullup_test,1,1,2
Perfect_Pull_Up_-_How_To_Do_Pull_Ups_pullup_u_cm_np1_fr_goo_2.avi,pullup_test,1,1,2
Proper_Way_to_Do_Pull_Ups_pullup_f_nm_np1_ri_goo_0.avi,pullup_test,1,2,1
Proper_Way_to_Do_Pull_Ups_pullup_f_nm_np1_ri_goo_1.avi,pullup_test,1,2,1
Proper_Way_to_Do_Pull_Ups_pullup_f_nm_np1_ri_goo_2.avi,pullup_test,1,2,1
Proper_Way_to_Do_Pull_Ups_pullup_u_nm_np1_ri_goo_3.avi,pullup_test,1,2,1
Proper_Way_to_Do_Pull_Ups_pullup_u_nm_np1_ri_goo_4.avi,pullup_test,1,2,1
Pull-ups-_Nicole_Weeks_pullup_u_cm_np1_le_goo_0.avi,pullup_test,2,2,1
Pull-ups-_Nicole_Weeks_pullup_u_cm_np1_le_goo_1.avi,pullup_test,2,2,1
Pull-ups-_Nicole_Weeks_pullup_u_cm_np1_le_goo_2.avi,pullup_test,2,2,1
Pull-ups_+_Push_ups-_a_time-saving_workout_pullup_u_cm_np1_ri_med_0.avi,pullup_test,2,1,0
Pull-ups_+_Push_ups-_a_time-saving_workout_pullup_u_cm_np1_ri_med_1.avi,pullup_test,2,1,1
Pull-ups_+_Push_ups-_a_time-saving_workout_pullup_u_cm_np1_ri_med_2.avi,pullup_test,2,1,1
Pull_ups-_77_for_8_minutes_without_rest_pullup_u_cm_np1_fr_bad_0.avi,pullup_test,1,2,1
Pull_ups-_77_for_8_minutes_without_rest_pullup_u_cm_np1_fr_bad_1.avi,pullup_test,1,2,1
Pull_ups-_77_for_8_minutes_without_rest_pullup_u_cm_np1_fr_bad_2.avi,pullup_test,1,2,1
Random_Pull_Up_Exercises_pullup_f_nm_np1_ba_med_0.avi,pullup_test,2,1,1
Random_Pull_Up_Exercises_pullup_f_nm_np1_ba_med_1.avi,pullup_test,2,1,0
Random_Pull_Up_Exercises_pullup_f_nm_np1_fr_med_2.avi,pullup_test,2,1,1
Random_Pull_Up_Exercises_pullup_f_nm_np1_fr_med_3.avi,pullup_test,2,1,1
Strong_Girl_Gymnast_Does_20+_Pull_Ups_Chin_Up_marcusbondi_pullup_f_cm_np1_fr_med_0.avi,pullup_test,1,1,2
Strong_Girl_Gymnast_Does_20+_Pull_Ups_Chin_Up_marcusbondi_pullup_f_cm_np1_fr_med_1.avi,pullup_test,1,1,2
Strong_Girl_Gymnast_Does_20+_Pull_Ups_Chin_Up_marcusbondi_pullup_f_cm_np1_fr_med_2.avi,pullup_test,0,1,2
Super_Training_Pull_Ups_pullup_f_cm_np1_ba_med_0.avi,pullup_test,1,1,2
Super_Training_Pull_Ups_pullup_f_cm_np1_ba_med_1.avi,pullup_test,1,1,2
Super_Training_Pull_Ups_pullup_f_cm_np1_ba_med_2.avi,pullup_test,1,1,2
girl_pull_ups_fitness_exercise_pullups_pullup_f_cm_np1_fr_med_0.avi,pullup_test,2,1,1
girl_pull_ups_fitness_exercise_pullups_pullup_f_cm_np1_fr_med_1.avi,pullup_test,2,1,1
girl_pull_ups_fitness_exercise_pullups_pullup_f_cm_np1_fr_med_2.avi,pullup_test,2,1,0
pull_ups_pullup_u_nm_np1_ba_med_0.avi,pullup_test,1,0,2
pull_ups_pullup_u_nm_np1_ba_med_1.avi,pullup_test,1,1,2
pull_ups_pullup_u_nm_np1_ba_med_2.avi,pullup_test,1,1,2
pull_ups_pullup_u_nm_np1_fr_med_3.avi,pullup_test,1,1,2
pull_ups_pullup_u_nm_np1_fr_med_4.avi,pullup_test,1,1,2
pull_ups_pullup_u_nm_np1_fr_med_5.avi,pullup_test,1,1,2
50_FIRST_DATES_punch_f_nm_np1_ri_med_15.avi,punch_test,1,1,2
50_FIRST_DATES_punch_f_nm_np1_ri_med_16.avi,punch_test,1,1,0
A_Beautiful_Mind_4_punch_h_nm_np1_ba_med_11.avi,punch_test,2,0,1
AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ba_med_14.avi,punch_test,0,1,1
AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ba_med_23.avi,punch_test,2,1,1
AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ba_med_5.avi,punch_test,2,1,1
AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ba_med_7.avi,punch_test,2,1,1
AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_fr_med_0.avi,punch_test,2,1,1
AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_fr_med_12.avi,punch_test,2,1,1
AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_fr_med_16.avi,punch_test,2,0,1
AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_fr_med_19.avi,punch_test,0,1,1
AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_fr_med_2.avi,punch_test,0,1,1
AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_le_med_3.avi,punch_test,2,1,1
AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_le_med_4.avi,punch_test,2,1,1
AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_1.avi,punch_test,0,1,1
AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_10.avi,punch_test,2,1,1
AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_11.avi,punch_test,0,1,1
AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_13.avi,punch_test,2,1,1
AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_15.avi,punch_test,0,1,1
AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_17.avi,punch_test,0,0,1
AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_18.avi,punch_test,2,1,1
AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_20.avi,punch_test,0,1,0
AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_21.avi,punch_test,2,0,1
AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_22.avi,punch_test,0,0,1
AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_24.avi,punch_test,0,1,1
AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_6.avi,punch_test,2,1,1
AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_8.avi,punch_test,2,1,1
AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_9.avi,punch_test,2,0,1
BATMAN_BEGINS_punch_h_nm_np1_ba_bad_7.avi,punch_test,1,1,2
BeginnerKyokushinKarateTechniques_punch_f_nm_np2_fr_med_0.avi,punch_test,0,1,1
BeginnerKyokushinKarateTechniques_punch_f_nm_np2_fr_med_1.avi,punch_test,2,1,0
BeginnerKyokushinKarateTechniques_punch_f_nm_np2_fr_med_2.avi,punch_test,0,1,1
BoxingTipsHowtoBuildPunchingPower_punch_u_cm_np1_fr_goo_0.avi,punch_test,2,1,1
BoxingTipsHowtoBuildPunchingPower_punch_u_cm_np1_fr_goo_1.avi,punch_test,2,1,1
BoxingTipsHowtoBuildPunchingPower_punch_u_cm_np1_fr_goo_2.avi,punch_test,0,1,1
BoxingTipsHowtoBuildPunchingPower_punch_u_cm_np1_fr_med_3.avi,punch_test,2,0,1
BoxingTipsHowtoBuildPunchingPower_punch_u_cm_np1_fr_med_4.avi,punch_test,2,1,1
BoxingTipsHowtoMakeKnucklesStronger_punch_u_cm_np1_ri_goo_1.avi,punch_test,0,0,0
BoxingTipsHowtoMakeKnucklesStronger_punch_u_cm_np1_ri_goo_2.avi,punch_test,1,1,2
BoxingTipsHowtoMakeKnucklesStronger_punch_u_cm_np1_ri_goo_3.avi,punch_test,1,1,2
BoxingTipsHowtoMakeKnucklesStronger_punch_u_cm_np1_ri_goo_4.avi,punch_test,1,1,2
BoxingTipsHowtoMakeKnucklesStronger_punch_u_cm_np1_ri_goo_5.avi,punch_test,1,1,0
BoxingTipsHowtoMakeKnucklesStronger_punch_u_nm_np1_ri_goo_0.avi,punch_test,1,1,0
CharlieAndTheChocolateFactory_punch_u_cm_np1_ri_med_11.avi,punch_test,1,1,1
CharlieAndTheChocolateFactory_punch_u_nm_np1_le_med_12.avi,punch_test,1,1,1
Crash_punch_h_cm_np1_ri_med_18.avi,punch_test,0,2,1
Eurotrip_punch_u_cm_np1_ri_goo_1.avi,punch_test,1,1,1
Fellowship_7_punch_u_cm_np1_ba_med_13.avi,punch_test,0,1,1
Glory_punch_f_nm_np1_fr_med_36.avi,punch_test,2,1,1
Glory_punch_u_cm_np1_ba_med_50.avi,punch_test,2,1,1
Glory_punch_u_cm_np1_fr_bad_37.avi,punch_test,2,1,1
Glory_punch_u_cm_np1_fr_bad_43.avi,punch_test,0,1,1
HARD_FACE_SLAP_COMPILATION_-_THE_FUNNIEST_FACE_SLAPS_EVER!!_-_Old_school_Vids_punch_f_cm_np1_fr_bad_0.avi,punch_test,2,1,1
HARD_FACE_SLAP_COMPILATION_punch_u_cm_np1_ri_bad_2.avi,punch_test,1,2,0
HP_PRISONER_OF_AZKABAN_punch_u_cm_np1_ba_med_24.avi,punch_test,1,0,1
Italian_Job_4_punch_u_cm_np1_fr_med_1.avi,punch_test,2,1,2
KUNG_FU_HUSTLE_punch_u_cm_np1_fr_med_14.avi,punch_test,1,2,1
KUNG_FU_HUSTLE_punch_u_cm_np1_fr_med_30.avi,punch_test,1,2,1
KUNG_FU_HUSTLE_punch_u_cm_np2_ri_med_31.avi,punch_test,1,2,1
KUNG_FU_HUSTLE_punch_u_nm_np1_fr_med_53.avi,punch_test,1,0,1
KUNG_FU_HUSTLE_punch_u_nm_np1_ri_med_32.avi,punch_test,1,2,1
KUNG_FU_HUSTLE_punch_u_nm_np1_ri_med_51.avi,punch_test,1,2,1
LivefreeorDieHard_punch_u_cm_np1_fr_med_1.avi,punch_test,1,1,1
LivefreeorDieHard_punch_u_cm_np1_fr_med_4.avi,punch_test,0,1,1
Man_Who_Cheated_Himself_512kb_punch_u_cm_np1_ba_med_12.avi,punch_test,0,1,0
Oceans11_punch_u_nm_np1_fr_med_9.avi,punch_test,1,0,0
OldSchool_punch_u_cm_np1_ba_bad_27.avi,punch_test,1,1,1
OldSchool_punch_u_nm_np1_le_med_23.avi,punch_test,0,1,1
PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_0.avi,punch_test,1,2,2
PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_1.avi,punch_test,1,2,0
PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_10.avi,punch_test,1,2,0
PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_11.avi,punch_test,1,2,2
PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_12.avi,punch_test,1,2,0
PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_13.avi,punch_test,1,0,2
PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_14.avi,punch_test,1,0,2
PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_2.avi,punch_test,1,0,2
PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_3.avi,punch_test,1,2,0
PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_4.avi,punch_test,1,0,2
PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_5.avi,punch_test,1,0,2
PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_6.avi,punch_test,1,2,0
PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_7.avi,punch_test,1,0,0
PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_8.avi,punch_test,1,0,2
PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_9.avi,punch_test,1,2,2
RETURN_OF_THE_KING_punch_f_cm_np1_ba_bad_27.avi,punch_test,1,0,1
RETURN_OF_THE_KING_punch_u_cm_np1_ri_med_34.avi,punch_test,1,2,1
